timestamp,screen_name,replay_to_users,replies,retweets,likes,text,geo,mentions,hashtags,user_id,tweet_url,city_id,city,lat,lng
2019-12-29 23:33:32,TheeGreatMatsby,,1,0,0,I stand with Aaron Rodger’s sports agent in those Statefarm commercials. The punchline is that everyone is a dick to him because… he’s not cool enough to work for Statefarm? I’m unconvinced ,,,[],1211430075784187905,https://twitter.com/TheeGreatMatsby/status/1211430075784187905,1840030815,Louisville,38.1663,-85.6485
2019-11-02 05:39:31,ICONIC_BEAUTY28,,0,0,0,Victor definitely set sheryls she-shed on fire! #StateFarm,,,StateFarm,1190503686033879040,https://twitter.com/ICONIC_BEAUTY28/status/1190503686033879040,1840030815,Louisville,38.1663,-85.6485
2019-10-06 02:02:19,jspalding79,nickapsey,0,0,4,State Farm ?,,,[],1180664550653415424,https://twitter.com/jspalding79/status/1180664550653415424,1840030815,Louisville,38.1663,-85.6485
2019-10-01 15:55:38,TakeItFromTara,,0,0,0,"Oh my God. This is unbelievable. After I get State Farm’s permission to have my car repaired - by three different people, mind you- and St Matthews has screwed around all week and not done what they were supposed to… https://www.instagram.com/p/B3FNUwMlqNw/?igshid=vyygx6rkhxqz",,,[],1179062322922438657,https://twitter.com/TakeItFromTara/status/1179062322922438657,1840030815,Louisville,38.1663,-85.6485
2019-10-01 12:34:20,TakeItFromTara,,1,0,0,"I have a dilemma. After my little incident with the fence, I have a near total loss, value-wise, on my 2001 Highlander. I can’t afford a car shopping expedition at this time. However, State Farm is willing to repair… https://www.instagram.com/p/B3E2Sa4F6f5/?igshid=1ka6ha3mbri7y",,,[],1179011664823369729,https://twitter.com/TakeItFromTara/status/1179011664823369729,1840030815,Louisville,38.1663,-85.6485
2019-09-28 22:29:15,gilrogers,JvittalTV,0,0,1,I just say I’m Jake from @StateFarm,,@StateFarm,[],1178074217436323841,https://twitter.com/gilrogers/status/1178074217436323841,1840030815,Louisville,38.1663,-85.6485
2019-09-25 23:46:35,Indiana_SADD,,0,0,2,"Rule the Road Jeffersonville (part 1) Thanks to @JEFFcityPD, @GCCSchools, @BryanJStateFarm and @StateFarm agent R. Rippy for being great hosts and congrats to all the student participants from Jeffersonville HS. ",,@JEFFcityPD @GCCSchools @BryanJStateFarm @StateFarm,[],1177006512910360576,https://twitter.com/Indiana_SADD/status/1177006512910360576,1840030815,Louisville,38.1663,-85.6485
2019-08-06 18:37:19,ChristyWeikert,,0,0,1,Found out from my mortgage company that @StateFarm cancelled my homeowners. No notice to an 18 year home + auto customer. Thanks @Allstate for saving the day! Same coverage w/savings. We’re in good hands now!,,@StateFarm @Allstate,[],1158809290116861959,https://twitter.com/ChristyWeikert/status/1158809290116861959,1840030815,Louisville,38.1663,-85.6485
2019-08-05 11:20:14,AdamWaldner,,0,0,0,They are going the right direction and staying in the lanes better than most drivers around here. @Adam Waldner State Farm https://www.instagram.com/p/B0x8gKchT_VGsLvHzyU6Orcymg_s2sEY8rQV7k0/?igshid=cgowe119v6lb,,,[],1158336909506154496,https://twitter.com/AdamWaldner/status/1158336909506154496,1840030815,Louisville,38.1663,-85.6485
2019-07-15 14:10:44,stephnickelson1,,0,0,2,Today’s funny! State Farm came through and Sheryl got her “She Shed” ,,,[],1150769669848150017,https://twitter.com/stephnickelson1/status/1150769669848150017,1840030815,Louisville,38.1663,-85.6485
2019-07-01 23:05:43,hchardin,,0,0,0,"@StateFarm State Farm checking my mileage an then say excessive driving ! Then talk about raising my rates ! Hello I pay insurance to drive the vehicle , not let it set in the driveway!!",,@StateFarm,[],1145830875961188353,https://twitter.com/hchardin/status/1145830875961188353,1840030815,Louisville,38.1663,-85.6485
2019-07-01 23:00:08,hchardin,,0,0,0,@StateFarm State Farm checking mileage an then wants to raise my rates for excess driving ! Hello !! I pay insurance to drive ..... if my vehicle sets in the driveway there’s no reason to pay the insurance....,,@StateFarm,[],1145829466909892608,https://twitter.com/hchardin/status/1145829466909892608,1840030815,Louisville,38.1663,-85.6485
