timestamp,screen_name,replay_to_users,replies,retweets,likes,text,geo,mentions,hashtags,user_id,tweet_url,city_id,city,lat,lng
2019-12-25 18:37:43,RKuschel,,0,0,0,@CP3 has been out of Houston for months. Shouldn’t he have a new @StateFarm agent in LA? #NBAXmas,,@CP3 @StateFarm,NBAXmas,1209906080802885632,https://twitter.com/RKuschel/status/1209906080802885632,1840003871,Virginia Beach,36.7335,-76.0435
2019-12-05 13:06:42,DOUBLEOGBRE,,0,0,0,baby dis jake from state farm,,,[],1202575022394617856,https://twitter.com/DOUBLEOGBRE/status/1202575022394617856,1840003871,Virginia Beach,36.7335,-76.0435
2019-10-31 02:29:42,BlaineStewart,johncolucci,1,0,3,"I love writing checks. I remember as a kid, I always thought grown-ups were so cool because they could write checks. I need to get out more.",,,[],1189731138115231746,https://twitter.com/BlaineStewart/status/1189731138115231746,1840003871,Virginia Beach,36.7335,-76.0435
2019-10-12 19:51:05,_cvryn,,0,0,0,Jake from state farm ass niggas,,,[],1183107841672011776,https://twitter.com/_cvryn/status/1183107841672011776,1840003871,Virginia Beach,36.7335,-76.0435
2019-10-02 04:42:29,bangout_mitch,TheHoopCentral,0,0,0,He must got a State Farm Commercial ,,,[],1179255305714257920,https://twitter.com/bangout_mitch/status/1179255305714257920,1840003871,Virginia Beach,36.7335,-76.0435
2019-09-24 15:57:27,grassfield_hs,,0,4,11,"Thank you to State Farm for bringing @BobbyPetrocelli to @grassfield_hs today! Mr. Petrocelli made an impact on so many Grizzlies today! Always remember, YOU MATTER! #gogrizzlies #thegrizzlyway",,@BobbyPetrocelli @grassfield_hs,gogrizzlies thegrizzlyway,1176526067047247872,https://twitter.com/grassfield_hs/status/1176526067047247872,1840003871,Virginia Beach,36.7335,-76.0435
2019-09-17 16:30:46,Buckeyes23701,JimSinger3,0,0,2,"Well you know, all their information comes from a highly credible ""unnamed/anonymous source"". I mean, he/she/it/they are at the forefront of EVERY story that people like @BandyXLee1 &amp; @Gavidis1 read. It's like the State Farm commercial, ""It's on @CNN so it must be true"". IDIOTS!",,@BandyXLee1 @Gavidis1 @CNN,[],1173997736347283457,https://twitter.com/Buckeyes23701/status/1173997736347283457,1840003871,Virginia Beach,36.7335,-76.0435
2019-09-15 17:44:21,clicknspark,,0,0,0,I saw that State Farm commercial w:Pam on Fox and thought he was gonna ask about her wig ,,,[],1173291475494477824,https://twitter.com/clicknspark/status/1173291475494477824,1840003871,Virginia Beach,36.7335,-76.0435
2019-09-08 16:16:15,___famouszen,,0,0,0,Mahomes got that State Farm bag Lol,,,[],1170732591252746240,https://twitter.com/___famouszen/status/1170732591252746240,1840003871,Virginia Beach,36.7335,-76.0435
2019-09-02 00:14:41,KarynMarinella,Nancyerikson,1,0,2,Better call #StateFarm ,,,StateFarm,1168316276084789248,https://twitter.com/KarynMarinella/status/1168316276084789248,1840003871,Virginia Beach,36.7335,-76.0435
