city,city_id,timestamp,likes,geo,hashtags,user_id,lat,lng,mentions,tweet_url,replies,retweets,text,replay_to_users,screen_name
Miami,1840015149,2019-03-20 13:04:23,2,,[],1108353593013346304,25.7839,-80.2102,@StateFarm @JackEtienne @Cloud9,https://twitter.com/davidhigdon/status/1108353593013346304,0,1,Great insight from our partner Ed Gold at @StateFarm and a end-of-segment shout out to our friend @JackEtienne and his amazing @Cloud9 whose brand recognition continues to grow!,getDeestweets,davidhigdon
Miami,1840015149,2019-03-18 06:05:46,0,,[],1107523470563270656,25.7839,-80.2102,,https://twitter.com/brebre196/status/1107523470563270656,0,0,I’m just here with Jake from State Farm. Ookkkkkuuurrrrrttttt – at The Confidante,,brebre196
Miami,1840015149,2019-02-23 15:55:07,0,,myagentgladys Xoxo southernboulevard bronxny statefarm collabs likeagoodagent,1099336861057568769,25.7839,-80.2102,@StateFarm,https://twitter.com/hilda_grullon/status/1099336861057568769,0,0,"The days of #myagentgladys. Cuz I got mad for our community and our people #Xoxo #southernboulevard #bronxny #statefarm @statefarm #collabs #likeagoodagent @North Miami, Florida https://www.instagram.com/p/BuOuYoHlaBX/?utm_source=ig_twitter_share&amp;igshid=qy5884s4dbb7",,hilda_grullon
Miami,1840015149,2019-02-18 22:21:20,0,,miamiinternationalboatshow miami,1097622118336999426,25.7839,-80.2102,,https://twitter.com/ericacuascut/status/1097622118336999426,0,0,The most awesome 5 days working for State Farm at the Miami Boat Show #miamiinternationalboatshow #miami @Miami International Boat Show https://www.instagram.com/p/BuCimpIH1G8/?utm_source=ig_twitter_share&amp;igshid=1h7dpo1dtrrm2,,ericacuascut
Tampa,1840015982,2019-10-31 14:06:03,1,,[],1189906382629343232,27.9942,-82.4451,@Wendys,https://twitter.com/recjus85/status/1189906382629343232,0,0,Dude from @Wendys here is dressed as Jake from State Farm. I think it's awesome lol.,,recjus85
Tampa,1840015982,2019-10-20 18:56:21,0,,[],1185993171504979970,27.9942,-82.4451,,https://twitter.com/ApplePasta/status/1185993171504979970,0,0,"Aaron Rodgers can make all the s**tty State Farm commercials he wants, man",,ApplePasta
Tampa,1840015982,2019-10-14 12:39:57,1,,SherylsSheShed,1183724122397904897,27.9942,-82.4451,@StateFarm,https://twitter.com/KimberlyDMackey/status/1183724122397904897,1,0,@StateFarm The suspense is killing us! When will we see Sheryl's Sheshier She-shed? #SherylsSheShed,,KimberlyDMackey
Tampa,1840015982,2019-10-11 00:36:53,0,,jakefromstatefarm aaronsagentisweak,1182454991694553089,27.9942,-82.4451,,https://twitter.com/fablhof/status/1182454991694553089,0,0,I’m SOOOOO tired of AA Ron and State Farm. Bring back Jake!!! #jakefromstatefarm #aaronsagentisweak,,fablhof
Tampa,1840015982,2019-09-28 18:10:07,0,,[],1178009004854919169,27.9942,-82.4451,,https://twitter.com/Aury_NMorales/status/1178009004854919169,0,0,THE KING OF TWITCH ,PanicAtTheDisco,Aury_NMorales
Tampa,1840015982,2019-09-17 21:35:10,2,,[],1174074340226326528,27.9942,-82.4451,,https://twitter.com/MattLostRanger/status/1174074340226326528,2,0,Someone sent an email a couple weeks ago to everyone in the State Farm organization including agents and staff. The reply alls . I came in and had almost 2k emails and another 500 w/in the first hour. What did they say? “stop replying all” while doing just that. ,BrittSoMuch,MattLostRanger
Tampa,1840015982,2019-08-23 21:25:30,2,,hungerheroes,1165012210877370369,27.9942,-82.4451,@FeedingTampaBay @StateFarm,https://twitter.com/ShannonOliviero/status/1165012210877370369,0,1, I did! @FeedingTampaBay @StateFarm come on #hungerheroes do this!,FeedingTampaBay,ShannonOliviero
Tampa,1840015982,2019-07-25 17:37:44,1,,[],1154445644578340864,27.9942,-82.4451,@StrahanAndSara,https://twitter.com/RyanReports/status/1154445644578340864,0,0,Things you learn watching daytime TV. Barry Manilow was the mind behind several famous jingles (Ad writer before making it big in music) — State Farm’s “Like a good neighbor” and “Band-Aid stuck on me.” @StrahanAndSara ,,RyanReports
Tampa,1840015982,2019-06-18 21:14:35,0,,[],1141091863388131328,27.9942,-82.4451,,https://twitter.com/ApplePasta/status/1141091863388131328,0,0,That State Farm dude should mediate between them.. work it out ,VinceGoodwill,ApplePasta
Tampa,1840015982,2019-06-10 14:54:46,0,,[],1138097178960945154,27.9942,-82.4451,,https://twitter.com/MichaelPWomack/status/1138097178960945154,0,0,"Great opinion piece. Thanks for this, Andy!",AndyMarlette,MichaelPWomack
Tampa,1840015982,2019-06-07 16:38:22,3,,PrideMonth StateFarmIsWhere,1137036086822211584,27.9942,-82.4451,@StateFarm,https://twitter.com/MichaelPWomack/status/1137036086822211584,0,2,".@StateFarm your radio silence until now has not gone unnoticed, especially during #PrideMonth. I will be closely examining your response. I hope you will choose to take positive steps to reassure your LGBTQ customers. #StateFarmIsWhere ??",,MichaelPWomack
Tampa,1840015982,2019-06-07 16:35:57,6,,[],1137035476324552706,27.9942,-82.4451,@StateFarm,https://twitter.com/MichaelPWomack/status/1137035476324552706,1,2,I just filed an official complaint with the @StateFarm Compliance &amp; Ethics Department about @MikeHillfl. If you’d like to do the same the direct number is (800)355-2633. As a customer and a member of the LGBTQ community I find his behavior reprehensible and repugnant.,,MichaelPWomack
Tampa,1840015982,2019-06-04 00:05:05,4,,[],1135698951758319616,27.9942,-82.4451,@StateFarm,https://twitter.com/MichaelPWomack/status/1135698951758319616,0,1,"FYI: There’s a currently a full scale protest of @StateFarm agent, @MikeHillfl, 11 minutes from his insurance office. ",JimWLittle,MichaelPWomack
Tampa,1840015982,2019-06-03 23:44:52,3,,[],1135693868157083648,27.9942,-82.4451,@StateFarm,https://twitter.com/MichaelPWomack/status/1135693868157083648,1,2,"As an LGBTQ customer, any thoughts @StateFarm? I’d be happy to provide my policy number. ",,MichaelPWomack
Tampa,1840015982,2019-05-25 23:34:24,0,,sombreros margaritafestival tampa,1132429740290301953,27.9942,-82.4451,@StateFarm,https://twitter.com/ncentonze/status/1132429740290301953,0,0,@statefarm thanks for the badass #sombreros erin_andie #margaritafestival #tampa @Julian B Lane Riverfront Park https://www.instagram.com/p/Bx53R_0hlPV/?igshid=19v7xw73071tj,,ncentonze
