timestamp,screen_name,replay_to_users,replies,retweets,likes,text,geo,mentions,hashtags,user_id,tweet_url,city_id,city,lat,lng
2019-12-17 15:10:17,sugurray4UGA,,2,5,56,"If Jake Fromm goes pro, irregardless what round he goes in...he going to get that StateFarm gig Jake FROMM State Farm ",,,[],1206954778028208128,https://twitter.com/sugurray4UGA/status/1206954778028208128,1840015509,Little Rock,34.7255,-92.358
2019-10-16 17:22:41,thelovablesousa,StateFarm,0,1,12,Thanks Shayla! Do you know what number I might be able to Call those Hogs on?,,,[],1184520046959190016,https://twitter.com/thelovablesousa/status/1184520046959190016,1840015509,Little Rock,34.7255,-92.358
2019-10-16 17:11:00,thelovablesousa,StateFarm,1,0,13,@UARKRMB I'd like to report an instance of identity theft,,@UARKRMB,[],1184517109209944066,https://twitter.com/thelovablesousa/status/1184517109209944066,1840015509,Little Rock,34.7255,-92.358
2019-10-14 03:50:20,BrandCourage,,0,0,0,State Farm’s creative premise is that we all want to be besties with our insurance agent.,,,[],1183590836723949569,https://twitter.com/BrandCourage/status/1183590836723949569,1840015509,Little Rock,34.7255,-92.358
2019-10-06 00:52:51,thishogfan,,2,0,5,So I’ve been watching GA vs Ten and Tenner looked good for about 25 mins and then they went back to being Tenner. Georgia is really good and these dumbasses calling the game said Jake from State Farm is probably going to go down as the best GA QB ever. Better than Stafford? ,,,[],1180647070002270208,https://twitter.com/thishogfan/status/1180647070002270208,1840015509,Little Rock,34.7255,-92.358
2019-09-29 02:35:06,Pastor_MattMo,austinjwalker,0,0,0,"Agree, but currently their units make them look like Jake from State Farm.",,,[],1178136085764947970,https://twitter.com/Pastor_MattMo/status/1178136085764947970,1840015509,Little Rock,34.7255,-92.358
2019-09-28 17:55:26,kruprock,,0,0,0,Wisconsin looks like it’s attending a State Farm Agents convention in Madison. Those khaki trousers don’t work with red shirts and white hats.#cfb#fashionfauxpaux#happy hippos,,,[],1178005308444151810,https://twitter.com/kruprock/status/1178005308444151810,1840015509,Little Rock,34.7255,-92.358
2019-09-28 14:48:15,maldavis_,juslovee_,0,0,0,State Farm,,,[],1177958201381273600,https://twitter.com/maldavis_/status/1177958201381273600,1840015509,Little Rock,34.7255,-92.358
2019-08-27 20:06:27,MikeThornton71,KATVMelinda,0,0,1,Call Jake at State Farm!,,,[],1166441868286210048,https://twitter.com/MikeThornton71/status/1166441868286210048,1840015509,Little Rock,34.7255,-92.358
2019-08-23 11:04:31,justbeinglmj,,0,0,0,"Last day!! Don’t forget!! VOTE TODAY! With your help, D.R.E.W. Projects Feminine Hygiene Education On-the-Go could win a $25k grant from State Farm Neighborhood Assist®. Vote up to 10x a day through 8/23! #SFNeighborhoodAssist https://www.neighborhoodassist.com/entry/2023875",,,SFNeighborhoodAssist,1164855934247690240,https://twitter.com/justbeinglmj/status/1164855934247690240,1840015509,Little Rock,34.7255,-92.358
2019-08-22 14:21:07,justbeinglmj,,0,0,0,"We got today and tomorrow to turn it up! Please go vote!VOTE TODAY! With your help, D.R.E.W. Projects Feminine Hygiene Education On-the-Go could win a $25k grant from State Farm Neighborhood Assist®. Vote up to 10x a day through 8/23! #SFNeighborhoodAssist https://www.neighborhoodassist.com/entry/2023875",,,SFNeighborhoodAssist,1164543021062533120,https://twitter.com/justbeinglmj/status/1164543021062533120,1840015509,Little Rock,34.7255,-92.358
2019-08-21 11:32:04,justbeinglmj,,0,0,0,"Please know your vote means something and we thank you! With your help, D.R.E.W. Projects Feminine Hygiene Education On-the-Go could win a $25k grant from State Farm Neighborhood Assist®. Vote up to 10x a day through 8/23! #SFNeighborhoodAssist https://www.neighborhoodassist.com/entry/2023875",,,SFNeighborhoodAssist,1164138093986885632,https://twitter.com/justbeinglmj/status/1164138093986885632,1840015509,Little Rock,34.7255,-92.358
2019-08-20 14:44:00,justbeinglmj,,0,4,6,"You know what I’m going to say VOTE!!!!!!! #thankyou VOTE TODAY! With your help, D.R.E.W. Projects Feminine Hygiene Education On-the-Go could win a $25k grant from State Farm Neighborhood Assist®. Vote up to 10x a day through 8/23! #SFNeighborhoodAssist https://www.neighborhoodassist.com/entry/2023875",,,thankyou SFNeighborhoodAssist,1163824005704499202,https://twitter.com/justbeinglmj/status/1163824005704499202,1840015509,Little Rock,34.7255,-92.358
2019-08-19 13:53:37,justbeinglmj,,0,0,1,"VOTE TODAY! With your help, D.R.E.W. Projects Feminine Hygiene Education On-the-Go could win a $25k grant from State Farm Neighborhood Assist®. Vote up to 10x a day through 8/23! #SFNeighborhoodAssist #drewprojects https://www.neighborhoodassist.com/entry/2023875",,,SFNeighborhoodAssist drewprojects,1163448939795947527,https://twitter.com/justbeinglmj/status/1163448939795947527,1840015509,Little Rock,34.7255,-92.358
